Nom de film,URL de Dbpedia,URL de Wikipedia
"[""L'Ombre du Caravage""]",vide,<http://www.wikidata.org/entity/Q108885257>
"[""Les Graines que l'on sème""]",vide,<http://www.wikidata.org/entity/Q108888815>
['Island Road'],vide,<http://www.wikidata.org/entity/Q108928500>
['Azuro'],vide,<http://www.wikidata.org/entity/Q109017152>
"[""Comme un poisson dans l'air""]",vide,<http://www.wikidata.org/entity/Q109018803>
['Le Dernier Vermouth'],vide,<http://www.wikidata.org/entity/Q109042770>
['Rien à foutre'],vide,<http://www.wikidata.org/entity/Q109255213>
['La Chute des hommes'],vide,<http://www.wikidata.org/entity/Q109286882>
['Tendre et saignant'],vide,<http://www.wikidata.org/entity/Q109313959>
['Un amour (roman)'],vide,<http://www.wikidata.org/entity/Q109046206>
['Trintignant par Trintignant'],vide,<http://www.wikidata.org/entity/Q109351332>
"['Claudia Cardinale, la créature du secret']",vide,<http://www.wikidata.org/entity/Q109467732>
['Sur les traces de Gerda Taro'],vide,<http://www.wikidata.org/entity/Q109588092>
['Pas nos enfants'],vide,<http://www.wikidata.org/entity/Q109613769>
"['Un año, una noche']",vide,<http://www.wikidata.org/entity/Q108490145>
['Down in Paris'],http://dbpedia.org/resource/Down_in_Paris,<http://www.wikidata.org/entity/Q109238088>
"[""L'Ombre d'un mensonge""]",vide,<http://www.wikidata.org/entity/Q108939072>
['Q108293356'],http://dbpedia.org/resource/The_Lost_Leonardo,<http://www.wikidata.org/entity/Q108293356>
['Q108599176'],vide,<http://www.wikidata.org/entity/Q108599176>
['Olga'],http://dbpedia.org/resource/Olga_(2021_film),<http://www.wikidata.org/entity/Q108619371>
['Q108686721'],vide,<http://www.wikidata.org/entity/Q108686721>
['Q108891116'],vide,<http://www.wikidata.org/entity/Q108891116>
['Q109286299'],http://dbpedia.org/resource/Out_of_Sync_(film),<http://www.wikidata.org/entity/Q109286299>
['Lucky Luke'],vide,<http://www.wikidata.org/entity/Q109312544>
['Q109581099'],http://dbpedia.org/resource/Tony_Parker:_The_Final_Shot,<http://www.wikidata.org/entity/Q109581099>
['Q109603114'],vide,<http://www.wikidata.org/entity/Q109603114>
['Q109662202'],http://dbpedia.org/resource/Borders_(2017_film),<http://www.wikidata.org/entity/Q109662202>
['Space Boy'],vide,<http://www.wikidata.org/entity/Q108529455>
['Sing Me a Song'],vide,<http://www.wikidata.org/entity/Q108936030>
['Lynx'],vide,<http://www.wikidata.org/entity/Q109321469>
['À la vie'],vide,<http://www.wikidata.org/entity/Q108920939>
['Ogre'],vide,<http://www.wikidata.org/entity/Q109315216>
['Vous ne désirez que moi'],vide,<http://www.wikidata.org/entity/Q108685984>
['Yiddish'],vide,<http://www.wikidata.org/entity/Q108398604>
['À plein temps'],vide,<http://www.wikidata.org/entity/Q108537543>
['Douce France'],vide,<http://www.wikidata.org/entity/Q109673799>
['Peter von Kant'],vide,<http://www.wikidata.org/entity/Q108625531>
['Une mère'],vide,<http://www.wikidata.org/entity/Q111222433>
['Les Fantômes'],vide,<http://www.wikidata.org/entity/Q101790379>
['On est ensemble'],http://dbpedia.org/resource/We_Are_One_(film),<http://www.wikidata.org/entity/Q97403969>
"[""L'Étreinte""]",vide,<http://www.wikidata.org/entity/Q106653737>
['Médecin de nuit'],vide,<http://www.wikidata.org/entity/Q106990163>
['Moneyboys'],http://dbpedia.org/resource/Moneyboys,<http://www.wikidata.org/entity/Q107094446>
['Ce qui reste'],vide,<http://www.wikidata.org/entity/Q107214994>
['Earwig'],vide,<http://www.wikidata.org/entity/Q107007233>
['Profession du père'],vide,<http://www.wikidata.org/entity/Q97365598>
['La Place d’une autre'],vide,<http://www.wikidata.org/entity/Q101438781>
['Le Bal des folles'],http://dbpedia.org/resource/The_Mad_Women's_Ball,<http://www.wikidata.org/entity/Q102076397>
['La Brigade'],vide,<http://www.wikidata.org/entity/Q111223540>
['Tokyo Shaking'],vide,<http://www.wikidata.org/entity/Q106689807>
"[""Le Genou d'Ahed""]",http://dbpedia.org/resource/Ahed's_Knee,<http://www.wikidata.org/entity/Q107089450>
"['Lingui, les liens sacrés']","http://dbpedia.org/resource/Lingui,_The_Sacred_Bonds",<http://www.wikidata.org/entity/Q107117628>
['Connectés'],vide,<http://www.wikidata.org/entity/Q101437587>
"[""Thanatos, l'ultime passage""]",vide,<http://www.wikidata.org/entity/Q101547067>
['Chère Léa'],vide,<http://www.wikidata.org/entity/Q97169787>
['Le Sens de la famille'],vide,<http://www.wikidata.org/entity/Q97293108>
['La Nuit rebelle'],vide,<http://www.wikidata.org/entity/Q97365361>
['Seuls les pirates'],vide,<http://www.wikidata.org/entity/Q106858423>
['Éoliennes : Du rêve aux réalités'],vide,<http://www.wikidata.org/entity/Q107103882>
['Les Apparences'],vide,<http://www.wikidata.org/entity/Q96888017>
['Filles de joie'],http://dbpedia.org/resource/Working_Girls_(2020_film),<http://www.wikidata.org/entity/Q96582828>
"['Cyrille, agriculteur, 30 ans, 20 vaches, du lait, du beurre, des dettes']",vide,<http://www.wikidata.org/entity/Q97366311>
"[""T'as pécho ?""]",vide,<http://www.wikidata.org/entity/Q97581026>
['Funambules'],vide,<http://www.wikidata.org/entity/Q97652312>
"[""Viens je t'emmène""]",vide,<http://www.wikidata.org/entity/Q107086851>
['Cette musique ne joue pour personne'],vide,<http://www.wikidata.org/entity/Q107136386>
"[""Sous peine d'innocence""]",vide,<http://www.wikidata.org/entity/Q101570990>
['Femmes du chaos vénézuélien'],vide,<http://www.wikidata.org/entity/Q102117251>
['Gaza mon amour'],http://dbpedia.org/resource/Gaza_mon_amour,<http://www.wikidata.org/entity/Q102410713>
"[""La Voix d'Aïda""]","http://dbpedia.org/resource/Quo_Vadis,_Aida%3F",<http://www.wikidata.org/entity/Q97765712>
['Z (comme Z)'],http://dbpedia.org/resource/Final_Cut_(upcoming_film),<http://www.wikidata.org/entity/Q106838911>
['De son vivant'],vide,<http://www.wikidata.org/entity/Q106856729>
['Alors on danse'],vide,<http://www.wikidata.org/entity/Q107171860>
['Free Angela And All Political Prisoners'],vide,<http://www.wikidata.org/entity/Q111221779>
"[""L'Heure du départ""]",vide,<http://www.wikidata.org/entity/Q111221901>
['Nos corps sont vos champs de bataille'],vide,<http://www.wikidata.org/entity/Q111222040>
['Seule la terre est éternelle'],vide,<http://www.wikidata.org/entity/Q111222689>
"['Sigmund Freud, un juif sans Dieu']",vide,<http://www.wikidata.org/entity/Q111261980>
['La Bataille de la Plaine'],vide,<http://www.wikidata.org/entity/Q111295436>
"['Arthur, malédiction']",vide,<http://www.wikidata.org/entity/Q111367911>
"[""Le Monde d'hier (film)""]",vide,<http://www.wikidata.org/entity/Q111436982>
['Une mère en trop'],vide,<http://www.wikidata.org/entity/Q111462222>
"[""L'Odyssée du Loup""]",vide,<http://www.wikidata.org/entity/Q111488925>
['Q96409532'],http://dbpedia.org/resource/The_Owners_(2020_film),<http://www.wikidata.org/entity/Q96409532>
['Q96485545'],vide,<http://www.wikidata.org/entity/Q96485545>
['Q96486431'],vide,<http://www.wikidata.org/entity/Q96486431>
['Q96486928'],vide,<http://www.wikidata.org/entity/Q96486928>
['Q96486948'],vide,<http://www.wikidata.org/entity/Q96486948>
['Q96488023'],vide,<http://www.wikidata.org/entity/Q96488023>
['Q96695292'],http://dbpedia.org/resource/Homemade_(TV_series),<http://www.wikidata.org/entity/Q96695292>
['Q96790752'],vide,<http://www.wikidata.org/entity/Q96790752>
['Q97163482'],http://dbpedia.org/resource/Aquaslash,<http://www.wikidata.org/entity/Q97163482>
['Q97180551'],vide,<http://www.wikidata.org/entity/Q97180551>
['Oxygène'],http://dbpedia.org/resource/Oxygen_(2021_film),<http://www.wikidata.org/entity/Q97656981>
['Mon légionnaire'],http://dbpedia.org/resource/Our_Men_(film),<http://www.wikidata.org/entity/Q97182975>
['Q97737945'],vide,<http://www.wikidata.org/entity/Q97737945>
['Q102047818'],vide,<http://www.wikidata.org/entity/Q102047818>
['Q102124437'],http://dbpedia.org/resource/Nonajoler_Kabbo,<http://www.wikidata.org/entity/Q102124437>
['Goliath'],vide,<http://www.wikidata.org/entity/Q101438775>
['Des hommes'],vide,<http://www.wikidata.org/entity/Q97169071>
['Q106719076'],vide,<http://www.wikidata.org/entity/Q106719076>
['Q106719230'],vide,<http://www.wikidata.org/entity/Q106719230>
['Q106719348'],vide,<http://www.wikidata.org/entity/Q106719348>
['Q106719419'],vide,<http://www.wikidata.org/entity/Q106719419>
['Poly'],vide,<http://www.wikidata.org/entity/Q97165685>
['Hold-Up'],http://dbpedia.org/resource/Hold-up_(2020_film),<http://www.wikidata.org/entity/Q101435417>
['Indes galantes'],vide,<http://www.wikidata.org/entity/Q106713358>
['Q107007780'],http://dbpedia.org/resource/The_Nine_Billion_Names_of_God_(film),<http://www.wikidata.org/entity/Q107007780>
['Méandre'],http://dbpedia.org/resource/Meander_(film),<http://www.wikidata.org/entity/Q106651130>
['Madeleine Collins'],vide,<http://www.wikidata.org/entity/Q97667480>
['Au commencement'],http://dbpedia.org/resource/Beginning_(film),<http://www.wikidata.org/entity/Q96942519>
['Playlist'],vide,<http://www.wikidata.org/entity/Q96475189>
['Q111309418'],vide,<http://www.wikidata.org/entity/Q111309418>
['Q111382986'],vide,<http://www.wikidata.org/entity/Q111382986>
['Q111468910'],vide,<http://www.wikidata.org/entity/Q111468910>
['Maison de retraite'],vide,<http://www.wikidata.org/entity/Q102067365>
['L’Été nucléaire'],vide,<http://www.wikidata.org/entity/Q102122726>
['Le Visiteur du futur'],vide,<http://www.wikidata.org/entity/Q111356997>
['Athena'],vide,<http://www.wikidata.org/entity/Q111293909>
['Les Cobayes'],vide,<http://www.wikidata.org/entity/Q106713227>
['Eiffel'],vide,<http://www.wikidata.org/entity/Q97164958>
['Tropique de la violence'],vide,<http://www.wikidata.org/entity/Q111224139>
['Tout simplement noir'],vide,<http://www.wikidata.org/entity/Q96373980>
['30 Jours max'],vide,<http://www.wikidata.org/entity/Q97152456>
['Tralala'],vide,<http://www.wikidata.org/entity/Q106689785>
['Robuste'],vide,<http://www.wikidata.org/entity/Q107150070>
['Le Dernier Voyage'],vide,<http://www.wikidata.org/entity/Q106888339>
['Tijuana Bible'],vide,<http://www.wikidata.org/entity/Q96694799>
['Last Words'],http://dbpedia.org/resource/Last_Words_(2020_film),<http://www.wikidata.org/entity/Q96386983>
['Souffler plus fort que la mer'],vide,<http://www.wikidata.org/entity/Q101207556>
"['Ne pas nous déranger, nous sommes en séance']",vide,<http://www.wikidata.org/entity/Q101584124>
['La fracture'],http://dbpedia.org/resource/The_Divide_(2021_film),<http://www.wikidata.org/entity/Q102039464>
['Présidents'],vide,<http://www.wikidata.org/entity/Q102178337>
['I Love America'],vide,<http://www.wikidata.org/entity/Q111305143>
['Vanishing'],vide,<http://www.wikidata.org/entity/Q111511949>
['Adorables'],vide,<http://www.wikidata.org/entity/Q96775064>
['Amants'],http://dbpedia.org/resource/Lovers_(2020_film),<http://www.wikidata.org/entity/Q96387642>
['La Nuit venue'],vide,<http://www.wikidata.org/entity/Q97485536>
['Marie-Antoinette : ils ont jugé la reine'],vide,<http://www.wikidata.org/entity/Q97577632>
['Terrible jungle'],vide,<http://www.wikidata.org/entity/Q97581030>
['Le Tour du monde en quatre-vingts jours'],vide,<http://www.wikidata.org/entity/Q107000320>
['Les Intranquilles'],http://dbpedia.org/resource/The_Restless_(2021_film),<http://www.wikidata.org/entity/Q107102317>
['La Fièvre'],vide,<http://www.wikidata.org/entity/Q100997627>
['Super-héros malgré lui'],vide,<http://www.wikidata.org/entity/Q102400480>
"['Juifs et Musulmans, si loin si proches']",vide,<http://www.wikidata.org/entity/Q102478422>
['Le Temps des secrets'],vide,<http://www.wikidata.org/entity/Q110969768>
['Permis de construire'],vide,<http://www.wikidata.org/entity/Q111103511>
['Sans répit'],vide,<http://www.wikidata.org/entity/Q111202959>
"[""L'angelo dei muri""]",vide,<http://www.wikidata.org/entity/Q109802388>
"[""Les Bodin's en Thaïlande""]",vide,<http://www.wikidata.org/entity/Q109852472>
['Ultraviolette et le Gang des cracheuses de sang'],vide,<http://www.wikidata.org/entity/Q109918371>
['Belle et Sébastien : Nouvelle Génération'],vide,<http://www.wikidata.org/entity/Q110234025>
['Mes très chers enfants'],vide,<http://www.wikidata.org/entity/Q110242591>
['Les Promesses'],vide,<http://www.wikidata.org/entity/Q110301845>
['Mes frères et moi'],vide,<http://www.wikidata.org/entity/Q110495236>
['Les Jeunes Amants'],vide,<http://www.wikidata.org/entity/Q110566848>
['La Revanche des Crevettes pailletées'],vide,<http://www.wikidata.org/entity/Q110619460>
['Irréductible'],vide,<http://www.wikidata.org/entity/Q110623498>
['A E I O U - A Quick Alphabet of Love'],vide,<http://www.wikidata.org/entity/Q110622397>
['Rabiye Kurnaz gegen George W. Bush'],vide,<http://www.wikidata.org/entity/Q110626745>
"['À vendredi, Robinson']",vide,<http://www.wikidata.org/entity/Q110701668>
"[""Enquête sur un scandale d'État""]",vide,<http://www.wikidata.org/entity/Q110837871>
['Occhiali neri'],vide,<http://www.wikidata.org/entity/Q110874990>
['Une fleur à la bouche'],vide,<http://www.wikidata.org/entity/Q110884462>
['En corps'],vide,<http://www.wikidata.org/entity/Q110904414>
['La Vraie Famille'],vide,<http://www.wikidata.org/entity/Q110973436>
['Les Sans-dents'],vide,<http://www.wikidata.org/entity/Q110981330>
['Ils sont vivants'],vide,<http://www.wikidata.org/entity/Q110996616>
['We Are Soldiers'],vide,<http://www.wikidata.org/entity/Q111016513>
['Hommes au bord de la crise de nerfs'],vide,<http://www.wikidata.org/entity/Q111038878>
['Petite Nature'],vide,<http://www.wikidata.org/entity/Q111039759>
['Là-haut perchés'],vide,<http://www.wikidata.org/entity/Q111103442>
['Girl Bird'],vide,<http://www.wikidata.org/entity/Q111103498>
['Théo et les métamorphoses'],vide,<http://www.wikidata.org/entity/Q111170791>
['Ghofrane et les promesses du printemps'],vide,<http://www.wikidata.org/entity/Q111173340>
"[""Ne nous racontez plus d'histoires !""]",vide,<http://www.wikidata.org/entity/Q111173457>
['Q109682960'],vide,<http://www.wikidata.org/entity/Q109682960>
['Q109918319'],vide,<http://www.wikidata.org/entity/Q109918319>
['Q109956185'],vide,<http://www.wikidata.org/entity/Q109956185>
['Q110158599'],vide,<http://www.wikidata.org/entity/Q110158599>
['Q110276306'],vide,<http://www.wikidata.org/entity/Q110276306>
['Overdose'],vide,<http://www.wikidata.org/entity/Q109935139>
['Q110698064'],vide,<http://www.wikidata.org/entity/Q110698064>
['Rose'],vide,<http://www.wikidata.org/entity/Q109860507>
['Q110734322'],vide,<http://www.wikidata.org/entity/Q110734322>
['Haters'],vide,<http://www.wikidata.org/entity/Q109908678>
['Q110854681'],vide,<http://www.wikidata.org/entity/Q110854681>
['Rimini'],vide,<http://www.wikidata.org/entity/Q110620683>
['Q110878301'],vide,<http://www.wikidata.org/entity/Q110878301>
['Q110892074'],vide,<http://www.wikidata.org/entity/Q110892074>
['Q110897217'],vide,<http://www.wikidata.org/entity/Q110897217>
['Les Passagers de la nuit'],vide,<http://www.wikidata.org/entity/Q110647361>
['Q111134216'],vide,<http://www.wikidata.org/entity/Q111134216>
['King'],vide,<http://www.wikidata.org/entity/Q110917762>
['Murder Party'],vide,<http://www.wikidata.org/entity/Q111047883>
['Adieu Paris'],vide,<http://www.wikidata.org/entity/Q110416028>
['La Nature'],vide,<http://www.wikidata.org/entity/Q110801574>
['Le Chêne'],vide,<http://www.wikidata.org/entity/Q111033630>
['Nous'],vide,<http://www.wikidata.org/entity/Q110482485>
['Trois fois rien'],vide,<http://www.wikidata.org/entity/Q111208483>
"[""Place de l'Europe""]",vide,<http://www.wikidata.org/entity/Q110762896>
['Compagnons'],vide,<http://www.wikidata.org/entity/Q110995494>
['Le Test'],vide,<http://www.wikidata.org/entity/Q110368881>
['I Comete'],vide,<http://www.wikidata.org/entity/Q105426084>
['Braquer Poitiers'],vide,<http://www.wikidata.org/entity/Q105459562>
"[""La Maison d'Aga""]",vide,<http://www.wikidata.org/entity/Q105908182>
['Memory Box'],http://dbpedia.org/resource/Memory_Box_(film),<http://www.wikidata.org/entity/Q105440980>
['Natural Light'],http://dbpedia.org/resource/Natural_Light_(film),<http://www.wikidata.org/entity/Q105440984>
['Pil'],vide,<http://www.wikidata.org/entity/Q105598233>
"['Je ne suis pas une salope, je suis journaliste']",vide,<http://www.wikidata.org/entity/Q106104662>
"['Psychomagie, un art pour guérir']",vide,<http://www.wikidata.org/entity/Q106139526>
"['Gli indifferenti (film, 2020)']",vide,<http://www.wikidata.org/entity/Q106465053>
['En passant Pécho: Les carottes sont cuites'],http://dbpedia.org/resource/The_Misadventures_of_Hedi_and_Cokeman,<http://www.wikidata.org/entity/Q105393664>
"['Clément, Alex et tous les autres']",vide,<http://www.wikidata.org/entity/Q106070106>
['Délicieux'],vide,<http://www.wikidata.org/entity/Q106357649>
['Notre-Dame brûle'],vide,<http://www.wikidata.org/entity/Q106489375>
['Matin Ecchymose'],vide,<http://www.wikidata.org/entity/Q106497999>
['Juste un mouvement'],vide,<http://www.wikidata.org/entity/Q105696415>
['Dans la terrible jungle'],vide,<http://www.wikidata.org/entity/Q106523949>
['Loin du périph'],http://dbpedia.org/resource/Tower_of_Strength_(film),<http://www.wikidata.org/entity/Q106290706>
['Titane'],http://dbpedia.org/resource/Titane_(film),<http://www.wikidata.org/entity/Q105393862>
"[""L'Origine du monde""]",vide,<http://www.wikidata.org/entity/Q105480282>
['Q105675163'],vide,<http://www.wikidata.org/entity/Q105675163>
['Q105759922'],http://dbpedia.org/resource/The_Hidden_City_(film),<http://www.wikidata.org/entity/Q105759922>
['Petite Maman'],http://dbpedia.org/resource/Petite_Maman,<http://www.wikidata.org/entity/Q105438136>
['Sentinelle'],http://dbpedia.org/resource/Sentinelle,<http://www.wikidata.org/entity/Q105318632>
['Fantasmes'],vide,<http://www.wikidata.org/entity/Q105631967>
['Lui'],vide,<http://www.wikidata.org/entity/Q106366591>
['My Son'],http://dbpedia.org/resource/My_Son_(2021_film),<http://www.wikidata.org/entity/Q105438450>
"[""Les Trois Mousquetaires: D'Artagnan""]",vide,<http://www.wikidata.org/entity/Q105998710>
['Madame Claude'],http://dbpedia.org/resource/Madame_Claude_(film),<http://www.wikidata.org/entity/Q106288943>
"[""L'Amour debout""]",vide,<http://www.wikidata.org/entity/Q106103960>
"[""Sous le ciel d'Alice""]",vide,<http://www.wikidata.org/entity/Q106519089>
